CMDLINE /usr/bin/python3 pipeline.py
MEM 144.171875 1625036834.0155
MEM 144.171875 1625036834.1158
MEM 144.171875 1625036834.2161
MEM 144.171875 1625036834.3164
MEM 144.171875 1625036834.4167
MEM 144.171875 1625036834.5170
MEM 144.171875 1625036834.6175
MEM 144.171875 1625036834.7178
MEM 144.171875 1625036834.8182
MEM 144.171875 1625036834.9185
MEM 144.171875 1625036835.0190
MEM 144.171875 1625036835.1194
MEM 144.171875 1625036835.2197
MEM 144.171875 1625036835.3200
MEM 144.171875 1625036835.4203
MEM 144.171875 1625036835.5206
MEM 144.171875 1625036835.6210
MEM 144.171875 1625036835.7213
MEM 144.171875 1625036835.8216
MEM 144.171875 1625036835.9219
MEM 144.171875 1625036836.0222
MEM 144.171875 1625036836.1225
MEM 144.171875 1625036836.2228
MEM 144.171875 1625036836.3230
MEM 144.171875 1625036836.4233
MEM 144.171875 1625036836.5236
MEM 144.171875 1625036836.6239
MEM 144.171875 1625036836.7242
MEM 144.171875 1625036836.8245
MEM 144.171875 1625036836.9247
MEM 144.171875 1625036837.0251
MEM 144.171875 1625036837.1253
MEM 144.171875 1625036837.2256
MEM 144.171875 1625036837.3258
MEM 144.171875 1625036837.4261
MEM 144.171875 1625036837.5264
MEM 144.171875 1625036837.6267
MEM 144.171875 1625036837.7270
MEM 144.171875 1625036837.8273
MEM 144.171875 1625036837.9276
MEM 144.171875 1625036838.0279
MEM 144.171875 1625036838.1282
MEM 144.171875 1625036838.2285
MEM 144.171875 1625036838.3288
MEM 144.171875 1625036838.4291
MEM 144.171875 1625036838.5293
MEM 144.171875 1625036838.6296
MEM 144.171875 1625036838.7300
MEM 144.171875 1625036838.8306
MEM 144.171875 1625036838.9315
MEM 144.171875 1625036839.0319
MEM 144.171875 1625036839.1323
MEM 144.171875 1625036839.2327
MEM 144.171875 1625036839.3331
MEM 144.171875 1625036839.4334
MEM 144.171875 1625036839.5339
MEM 144.171875 1625036839.6348
MEM 144.171875 1625036839.7354
MEM 144.171875 1625036839.8357
MEM 144.171875 1625036839.9360
MEM 144.171875 1625036840.0363
MEM 144.171875 1625036840.1366
MEM 144.171875 1625036840.2369
MEM 144.171875 1625036840.3372
MEM 144.171875 1625036840.4376
MEM 144.171875 1625036840.5381
MEM 144.171875 1625036840.6384
MEM 144.171875 1625036840.7387
MEM 144.171875 1625036840.8390
MEM 144.171875 1625036840.9393
MEM 144.171875 1625036841.0396
MEM 144.171875 1625036841.1399
MEM 144.171875 1625036841.2402
MEM 144.171875 1625036841.3404
MEM 144.171875 1625036841.4407
MEM 144.171875 1625036841.5410
MEM 144.171875 1625036841.6412
MEM 144.171875 1625036841.7415
MEM 144.171875 1625036841.8419
MEM 144.171875 1625036841.9421
MEM 144.171875 1625036842.0424
MEM 144.171875 1625036842.1427
MEM 144.171875 1625036842.2430
MEM 144.171875 1625036842.3432
MEM 144.171875 1625036842.4435
MEM 144.171875 1625036842.5438
MEM 144.171875 1625036842.6441
MEM 144.171875 1625036842.7444
MEM 144.171875 1625036842.8447
MEM 144.171875 1625036842.9450
MEM 144.171875 1625036843.0453
MEM 144.171875 1625036843.1456
MEM 144.171875 1625036843.2458
MEM 144.171875 1625036843.3461
MEM 144.425781 1625036843.4464
MEM 144.425781 1625036843.5467
MEM 144.425781 1625036843.6470
MEM 144.425781 1625036843.7472
MEM 144.683594 1625036843.8475
MEM 144.683594 1625036843.9478
MEM 144.683594 1625036844.0480
MEM 144.683594 1625036844.1484
MEM 144.941406 1625036844.2486
MEM 144.941406 1625036844.3493
MEM 144.941406 1625036844.4500
MEM 145.199219 1625036844.5505
MEM 145.199219 1625036844.6509
MEM 145.199219 1625036844.7512
MEM 145.199219 1625036844.8517
MEM 145.199219 1625036844.9522
MEM 145.457031 1625036845.0525
MEM 145.457031 1625036845.1528
MEM 145.457031 1625036845.2532
MEM 145.457031 1625036845.3535
MEM 145.714844 1625036845.4539
MEM 145.714844 1625036845.5542
MEM 145.714844 1625036845.6545
MEM 145.714844 1625036845.7548
MEM 145.972656 1625036845.8551
MEM 145.972656 1625036845.9555
MEM 145.972656 1625036846.0558
MEM 145.972656 1625036846.1561
MEM 146.230469 1625036846.2564
MEM 146.230469 1625036846.3567
MEM 146.230469 1625036846.4570
MEM 146.488281 1625036846.5573
MEM 146.488281 1625036846.6576
MEM 146.488281 1625036846.7578
MEM 146.746094 1625036846.8581
MEM 146.746094 1625036846.9584
MEM 146.746094 1625036847.0587
MEM 146.746094 1625036847.1590
MEM 147.003906 1625036847.2593
MEM 147.003906 1625036847.3597
MEM 147.003906 1625036847.4599
MEM 147.003906 1625036847.5602
MEM 147.261719 1625036847.6605
MEM 147.261719 1625036847.7608
MEM 147.261719 1625036847.8612
MEM 147.261719 1625036847.9615
MEM 147.261719 1625036848.0618
MEM 147.519531 1625036848.1620
MEM 144.300781 1625036848.2622
MEM 144.300781 1625036848.3625
MEM 144.300781 1625036848.4628
MEM 144.300781 1625036848.5631
MEM 144.300781 1625036848.6633
MEM 144.300781 1625036848.7636
MEM 144.300781 1625036848.8639
MEM 144.300781 1625036848.9641
MEM 144.300781 1625036849.0644
MEM 144.300781 1625036849.1647
MEM 144.300781 1625036849.2650
MEM 144.300781 1625036849.3651
MEM 144.300781 1625036849.4654
MEM 144.300781 1625036849.5657
MEM 144.300781 1625036849.6660
MEM 144.300781 1625036849.7663
MEM 144.300781 1625036849.8666
MEM 144.300781 1625036849.9669
MEM 144.300781 1625036850.0672
MEM 144.300781 1625036850.1676
MEM 144.300781 1625036850.2685
MEM 144.300781 1625036850.3697
MEM 144.300781 1625036850.4701
MEM 144.300781 1625036850.5706
MEM 144.300781 1625036850.6709
MEM 144.300781 1625036850.7712
MEM 144.300781 1625036850.8717
MEM 144.300781 1625036850.9720
MEM 144.300781 1625036851.0723
MEM 144.300781 1625036851.1729
MEM 144.300781 1625036851.2731
MEM 144.300781 1625036851.3734
MEM 144.300781 1625036851.4740
MEM 144.300781 1625036851.5745
MEM 144.300781 1625036851.6748
MEM 144.300781 1625036851.7751
MEM 144.300781 1625036851.8754
MEM 144.300781 1625036851.9758
MEM 144.300781 1625036852.0762
MEM 144.300781 1625036852.1766
MEM 144.300781 1625036852.2770
MEM 144.300781 1625036852.3775
MEM 144.300781 1625036852.4779
MEM 144.300781 1625036852.5782
MEM 144.300781 1625036852.6785
MEM 144.300781 1625036852.7789
MEM 144.300781 1625036852.8794
MEM 144.300781 1625036852.9797
MEM 144.300781 1625036853.0800
MEM 144.300781 1625036853.1804
MEM 144.300781 1625036853.2807
MEM 144.300781 1625036853.3810
MEM 144.300781 1625036853.4813
MEM 144.300781 1625036853.5816
MEM 144.300781 1625036853.6819
MEM 144.300781 1625036853.7821
MEM 144.300781 1625036853.8824
MEM 144.300781 1625036853.9827
MEM 144.300781 1625036854.0830
MEM 144.300781 1625036854.1832
MEM 144.300781 1625036854.2835
MEM 144.300781 1625036854.3838
MEM 144.300781 1625036854.4841
MEM 144.300781 1625036854.5844
MEM 144.300781 1625036854.6847
MEM 144.300781 1625036854.7850
MEM 144.300781 1625036854.8852
MEM 144.300781 1625036854.9855
MEM 144.300781 1625036855.0859
MEM 144.300781 1625036855.1870
MEM 144.300781 1625036855.2876
MEM 144.300781 1625036855.3880
MEM 144.300781 1625036855.4884
MEM 144.300781 1625036855.5888
MEM 144.300781 1625036855.6893
MEM 144.300781 1625036855.7896
MEM 144.300781 1625036855.8901
MEM 144.300781 1625036855.9905
MEM 144.300781 1625036856.0911
MEM 144.300781 1625036856.1916
MEM 144.300781 1625036856.2922
MEM 144.300781 1625036856.3931
MEM 144.300781 1625036856.4939
MEM 144.300781 1625036856.5943
MEM 144.300781 1625036856.6945
MEM 144.300781 1625036856.7949
MEM 144.300781 1625036856.8952
MEM 144.300781 1625036856.9954
MEM 144.300781 1625036857.0957
MEM 144.300781 1625036857.1960
MEM 144.300781 1625036857.2966
MEM 144.300781 1625036857.3970
MEM 144.300781 1625036857.4973
MEM 144.300781 1625036857.5976
MEM 144.300781 1625036857.6979
MEM 144.300781 1625036857.7983
MEM 144.300781 1625036857.8986
MEM 144.300781 1625036857.9989
MEM 144.300781 1625036858.0992
MEM 144.300781 1625036858.1995
MEM 144.300781 1625036858.2999
MEM 144.300781 1625036858.4002
MEM 144.300781 1625036858.5005
MEM 144.300781 1625036858.6008
MEM 144.300781 1625036858.7012
MEM 144.300781 1625036858.8014
MEM 144.300781 1625036858.9017
MEM 144.300781 1625036859.0020
MEM 144.300781 1625036859.1023
MEM 144.300781 1625036859.2026
MEM 144.300781 1625036859.3031
MEM 144.300781 1625036859.4034
MEM 144.300781 1625036859.5036
MEM 144.300781 1625036859.6039
MEM 144.300781 1625036859.7043
MEM 144.300781 1625036859.8047
MEM 144.300781 1625036859.9053
MEM 144.300781 1625036860.0061
MEM 144.300781 1625036860.1075
MEM 144.300781 1625036860.2085
MEM 144.300781 1625036860.3090
MEM 144.300781 1625036860.4093
MEM 144.300781 1625036860.5096
MEM 144.300781 1625036860.6099
MEM 144.300781 1625036860.7102
MEM 144.300781 1625036860.8105
MEM 144.300781 1625036860.9109
MEM 144.300781 1625036861.0112
MEM 144.300781 1625036861.1115
MEM 144.300781 1625036861.2119
MEM 144.300781 1625036861.3121
MEM 144.300781 1625036861.4125
MEM 144.300781 1625036861.5128
MEM 144.300781 1625036861.6132
MEM 144.300781 1625036861.7136
MEM 144.300781 1625036861.8139
MEM 144.554688 1625036861.9143
MEM 144.554688 1625036862.0147
MEM 144.554688 1625036862.1150
MEM 144.554688 1625036862.2157
MEM 144.812500 1625036862.3160
MEM 144.812500 1625036862.4163
MEM 144.812500 1625036862.5167
MEM 144.812500 1625036862.6170
MEM 145.070312 1625036862.7173
MEM 145.070312 1625036862.8176
MEM 145.070312 1625036862.9179
MEM 145.328125 1625036863.0183
MEM 145.328125 1625036863.1187
MEM 145.328125 1625036863.2189
MEM 145.328125 1625036863.3192
MEM 145.585938 1625036863.4195
MEM 145.585938 1625036863.5198
MEM 145.585938 1625036863.6200
MEM 145.843750 1625036863.7204
MEM 145.843750 1625036863.8207
MEM 145.843750 1625036863.9210
MEM 145.843750 1625036864.0213
MEM 146.101562 1625036864.1216
MEM 146.101562 1625036864.2219
MEM 146.101562 1625036864.3222
MEM 146.101562 1625036864.4225
MEM 146.359375 1625036864.5227
MEM 146.359375 1625036864.6230
MEM 146.359375 1625036864.7237
MEM 146.617188 1625036864.8244
MEM 146.617188 1625036864.9258
MEM 146.617188 1625036865.0265
MEM 146.617188 1625036865.1268
MEM 146.617188 1625036865.2272
MEM 146.875000 1625036865.3276
MEM 146.875000 1625036865.4279
MEM 146.875000 1625036865.5282
MEM 147.132812 1625036865.6285
MEM 147.132812 1625036865.7290
MEM 147.132812 1625036865.8293
MEM 147.132812 1625036865.9296
MEM 147.390625 1625036866.0299
MEM 147.390625 1625036866.1302
MEM 144.300781 1625036866.2305
MEM 144.300781 1625036866.3308
MEM 144.300781 1625036866.4310
MEM 144.300781 1625036866.5313
MEM 144.300781 1625036866.6315
MEM 144.300781 1625036866.7318
MEM 144.300781 1625036866.8321
MEM 144.300781 1625036866.9324
MEM 144.300781 1625036867.0327
MEM 144.300781 1625036867.1332
MEM 144.300781 1625036867.2335
MEM 144.300781 1625036867.3338
MEM 144.300781 1625036867.4341
MEM 144.300781 1625036867.5344
MEM 144.300781 1625036867.6347
MEM 144.300781 1625036867.7350
MEM 144.300781 1625036867.8353
MEM 144.300781 1625036867.9356
MEM 144.300781 1625036868.0359
MEM 144.300781 1625036868.1362
MEM 144.300781 1625036868.2365
MEM 144.300781 1625036868.3368
MEM 144.300781 1625036868.4371
MEM 144.300781 1625036868.5374
MEM 144.300781 1625036868.6377
MEM 144.300781 1625036868.7380
MEM 144.300781 1625036868.8382
MEM 144.300781 1625036868.9385
MEM 144.300781 1625036869.0388
MEM 144.300781 1625036869.1392
MEM 144.300781 1625036869.2395
MEM 144.300781 1625036869.3399
MEM 144.300781 1625036869.4402
MEM 144.300781 1625036869.5405
MEM 144.300781 1625036869.6409
MEM 144.300781 1625036869.7411
MEM 144.300781 1625036869.8414
MEM 144.300781 1625036869.9418
MEM 144.300781 1625036870.0422
MEM 144.300781 1625036870.1433
MEM 144.300781 1625036870.2437
MEM 144.300781 1625036870.3442
MEM 144.300781 1625036870.4446
MEM 144.300781 1625036870.5451
MEM 144.300781 1625036870.6454
MEM 144.300781 1625036870.7458
MEM 144.300781 1625036870.8461
MEM 144.300781 1625036870.9464
MEM 144.300781 1625036871.0467
MEM 144.300781 1625036871.1471
MEM 144.300781 1625036871.2475
MEM 144.300781 1625036871.3478
MEM 144.300781 1625036871.4483
MEM 144.300781 1625036871.5486
MEM 144.300781 1625036871.6489
MEM 144.300781 1625036871.7492
MEM 144.300781 1625036871.8495
MEM 144.300781 1625036871.9498
MEM 144.300781 1625036872.0500
MEM 144.300781 1625036872.1503
MEM 144.300781 1625036872.2507
MEM 144.300781 1625036872.3510
MEM 144.300781 1625036872.4514
MEM 144.300781 1625036872.5517
MEM 144.300781 1625036872.6519
MEM 144.300781 1625036872.7522
MEM 144.300781 1625036872.8525
MEM 144.300781 1625036872.9528
MEM 144.300781 1625036873.0531
MEM 144.300781 1625036873.1534
MEM 144.300781 1625036873.2537
MEM 144.300781 1625036873.3540
MEM 144.300781 1625036873.4543
MEM 144.300781 1625036873.5546
MEM 144.300781 1625036873.6548
MEM 144.300781 1625036873.7551
MEM 144.300781 1625036873.8554
MEM 144.300781 1625036873.9557
MEM 144.554688 1625036874.0560
MEM 144.554688 1625036874.1564
MEM 144.554688 1625036874.2566
MEM 144.554688 1625036874.3570
MEM 144.812500 1625036874.4573
MEM 144.812500 1625036874.5576
MEM 144.812500 1625036874.6579
MEM 144.812500 1625036874.7582
MEM 145.070312 1625036874.8585
MEM 145.070312 1625036874.9588
MEM 145.070312 1625036875.0591
MEM 145.328125 1625036875.1594
MEM 145.328125 1625036875.2597
MEM 145.328125 1625036875.3601
MEM 145.585938 1625036875.4604
MEM 145.585938 1625036875.5610
MEM 145.585938 1625036875.6613
MEM 145.585938 1625036875.7621
MEM 145.843750 1625036875.8626
MEM 145.843750 1625036875.9629
MEM 145.843750 1625036876.0632
MEM 146.101562 1625036876.1635
MEM 146.101562 1625036876.2638
MEM 146.101562 1625036876.3644
MEM 146.359375 1625036876.4648
MEM 146.359375 1625036876.5652
MEM 146.359375 1625036876.6656
MEM 146.359375 1625036876.7659
MEM 146.617188 1625036876.8662
MEM 146.617188 1625036876.9665
MEM 146.617188 1625036877.0668
MEM 146.875000 1625036877.1671
MEM 146.875000 1625036877.2675
MEM 146.875000 1625036877.3679
MEM 146.875000 1625036877.4683
MEM 146.875000 1625036877.5686
MEM 146.875000 1625036877.6689
MEM 146.875000 1625036877.7691
MEM 146.875000 1625036877.8694
MEM 146.875000 1625036877.9700
MEM 146.875000 1625036878.0702
MEM 146.875000 1625036878.1705
MEM 146.875000 1625036878.2708
MEM 146.875000 1625036878.3711
MEM 146.875000 1625036878.4714
MEM 146.875000 1625036878.5716
MEM 146.875000 1625036878.6719
MEM 146.875000 1625036878.7722
MEM 146.875000 1625036878.8724
MEM 146.875000 1625036878.9727
MEM 146.875000 1625036879.0730
MEM 146.875000 1625036879.1732
MEM 146.875000 1625036879.2735
MEM 146.875000 1625036879.3739
MEM 146.875000 1625036879.4742
MEM 146.875000 1625036879.5744
MEM 146.875000 1625036879.6747
MEM 146.875000 1625036879.7750
MEM 146.875000 1625036879.8753
MEM 146.875000 1625036879.9756
MEM 146.875000 1625036880.0758
MEM 146.875000 1625036880.1761
MEM 146.875000 1625036880.2764
MEM 146.875000 1625036880.3767
MEM 146.875000 1625036880.4772
MEM 146.875000 1625036880.5776
MEM 146.875000 1625036880.6779
MEM 146.875000 1625036880.7782
MEM 146.875000 1625036880.8785
MEM 146.875000 1625036880.9788
MEM 146.875000 1625036881.0792
MEM 146.875000 1625036881.1797
MEM 146.875000 1625036881.2805
MEM 146.875000 1625036881.3811
MEM 146.875000 1625036881.4814
MEM 146.875000 1625036881.5819
MEM 146.875000 1625036881.6822
MEM 146.875000 1625036881.7827
MEM 146.875000 1625036881.8831
MEM 146.875000 1625036881.9839
MEM 146.875000 1625036882.0842
MEM 146.875000 1625036882.1845
MEM 146.875000 1625036882.2853
MEM 146.875000 1625036882.3856
MEM 146.875000 1625036882.4859
MEM 146.875000 1625036882.5862
MEM 146.875000 1625036882.6869
MEM 146.875000 1625036882.7874
MEM 146.875000 1625036882.8877
MEM 146.875000 1625036882.9880
MEM 146.875000 1625036883.0883
MEM 146.875000 1625036883.1887
MEM 146.875000 1625036883.2890
MEM 146.875000 1625036883.3892
MEM 146.875000 1625036883.4895
MEM 146.875000 1625036883.5898
MEM 146.875000 1625036883.6901
MEM 146.875000 1625036883.7904
MEM 146.875000 1625036883.8907
MEM 146.875000 1625036883.9909
MEM 146.875000 1625036884.0912
MEM 146.875000 1625036884.1915
MEM 146.875000 1625036884.2918
MEM 146.875000 1625036884.3921
MEM 146.875000 1625036884.4924
MEM 146.875000 1625036884.5927
MEM 146.875000 1625036884.6930
MEM 146.875000 1625036884.7931
MEM 146.875000 1625036884.8934
MEM 146.875000 1625036884.9938
MEM 146.875000 1625036885.0941
MEM 146.875000 1625036885.1943
MEM 146.875000 1625036885.2946
MEM 146.875000 1625036885.3949
MEM 146.875000 1625036885.4953
MEM 146.875000 1625036885.5956
MEM 146.875000 1625036885.6959
MEM 146.875000 1625036885.7962
MEM 146.875000 1625036885.8964
MEM 146.875000 1625036885.9967
MEM 146.875000 1625036886.0970
MEM 146.875000 1625036886.1973
MEM 146.875000 1625036886.2976
MEM 146.875000 1625036886.3984
MEM 146.875000 1625036886.4994
MEM 146.875000 1625036886.5998
MEM 146.875000 1625036886.7001
MEM 146.875000 1625036886.8005
MEM 146.875000 1625036886.9010
MEM 146.875000 1625036887.0013
MEM 146.875000 1625036887.1018
MEM 146.875000 1625036887.2022
MEM 146.875000 1625036887.3025
MEM 146.875000 1625036887.4030
MEM 146.875000 1625036887.5034
MEM 146.875000 1625036887.6037
MEM 146.875000 1625036887.7040
MEM 146.875000 1625036887.8043
MEM 146.875000 1625036887.9045
MEM 146.875000 1625036888.0049
MEM 146.875000 1625036888.1054
MEM 146.875000 1625036888.2057
MEM 146.875000 1625036888.3061
MEM 146.875000 1625036888.4063
MEM 146.875000 1625036888.5067
MEM 146.875000 1625036888.6069
MEM 146.875000 1625036888.7072
MEM 146.875000 1625036888.8075
MEM 146.875000 1625036888.9078
MEM 146.875000 1625036889.0081
MEM 146.875000 1625036889.1084
MEM 146.875000 1625036889.2087
MEM 146.875000 1625036889.3089
MEM 146.875000 1625036889.4092
MEM 146.875000 1625036889.5095
MEM 146.875000 1625036889.6097
MEM 146.875000 1625036889.7100
MEM 146.875000 1625036889.8103
MEM 146.875000 1625036889.9106
MEM 146.875000 1625036890.0109
MEM 146.875000 1625036890.1111
MEM 147.132812 1625036890.2114
MEM 147.132812 1625036890.3117
MEM 147.132812 1625036890.4120
MEM 147.132812 1625036890.5123
MEM 147.281250 1625036890.6126
MEM 147.281250 1625036890.7129
MEM 147.281250 1625036890.8131
MEM 147.281250 1625036890.9134
MEM 147.281250 1625036891.0137
MEM 147.281250 1625036891.1139
MEM 147.281250 1625036891.2142
MEM 147.535156 1625036891.3146
MEM 147.535156 1625036891.4149
MEM 147.535156 1625036891.5152
MEM 147.535156 1625036891.6154
MEM 147.535156 1625036891.7157
MEM 147.535156 1625036891.8159
MEM 147.535156 1625036891.9162
MEM 147.535156 1625036892.0165
MEM 147.535156 1625036892.1168
MEM 147.535156 1625036892.2171
MEM 147.535156 1625036892.3177
MEM 147.535156 1625036892.4186
MEM 147.535156 1625036892.5191
MEM 147.535156 1625036892.6194
MEM 147.535156 1625036892.7199
MEM 147.535156 1625036892.8202
MEM 147.535156 1625036892.9205
MEM 147.535156 1625036893.0210
MEM 147.535156 1625036893.1213
MEM 147.535156 1625036893.2217
MEM 147.535156 1625036893.3221
MEM 147.535156 1625036893.4224
MEM 147.535156 1625036893.5227
MEM 147.535156 1625036893.6231
MEM 147.535156 1625036893.7234
MEM 147.535156 1625036893.8237
MEM 147.535156 1625036893.9241
MEM 147.535156 1625036894.0244
MEM 147.535156 1625036894.1248
MEM 147.535156 1625036894.2251
MEM 147.535156 1625036894.3254
MEM 147.535156 1625036894.4257
MEM 147.535156 1625036894.5260
MEM 147.535156 1625036894.6263
MEM 147.535156 1625036894.7266
MEM 147.535156 1625036894.8269
MEM 147.535156 1625036894.9272
MEM 147.535156 1625036895.0275
MEM 147.535156 1625036895.1278
MEM 147.535156 1625036895.2280
MEM 147.535156 1625036895.3283
MEM 147.535156 1625036895.4286
MEM 147.535156 1625036895.5288
MEM 147.535156 1625036895.6291
MEM 147.535156 1625036895.7294
MEM 147.535156 1625036895.8299
MEM 147.535156 1625036895.9302
MEM 147.535156 1625036896.0305
MEM 147.535156 1625036896.1308
MEM 147.535156 1625036896.2311
MEM 147.535156 1625036896.3314
MEM 147.535156 1625036896.4317
MEM 147.535156 1625036896.5319
MEM 147.535156 1625036896.6322
MEM 147.535156 1625036896.7325
MEM 147.535156 1625036896.8328
MEM 147.535156 1625036896.9331
MEM 147.535156 1625036897.0334
MEM 147.535156 1625036897.1337
MEM 147.535156 1625036897.2340
MEM 147.535156 1625036897.3342
MEM 147.535156 1625036897.4345
MEM 147.535156 1625036897.5348
MEM 147.535156 1625036897.6353
MEM 147.535156 1625036897.7356
MEM 147.535156 1625036897.8362
MEM 147.535156 1625036897.9369
MEM 147.535156 1625036898.0372
MEM 147.535156 1625036898.1378
MEM 147.535156 1625036898.2381
MEM 147.535156 1625036898.3385
MEM 147.535156 1625036898.4389
MEM 147.535156 1625036898.5392
MEM 147.535156 1625036898.6395
MEM 147.535156 1625036898.7398
MEM 147.535156 1625036898.8401
MEM 147.535156 1625036898.9404
MEM 147.535156 1625036899.0407
MEM 147.535156 1625036899.1410
MEM 147.535156 1625036899.2414
MEM 147.535156 1625036899.3417
MEM 147.535156 1625036899.4420
MEM 147.535156 1625036899.5424
MEM 147.535156 1625036899.6429
MEM 147.535156 1625036899.7433
MEM 147.535156 1625036899.8437
MEM 147.535156 1625036899.9439
MEM 147.535156 1625036900.0442
MEM 147.535156 1625036900.1445
MEM 147.535156 1625036900.2448
MEM 147.535156 1625036900.3451
MEM 147.535156 1625036900.4454
MEM 147.535156 1625036900.5457
MEM 147.535156 1625036900.6460
MEM 147.535156 1625036900.7462
MEM 147.535156 1625036900.8465
MEM 147.535156 1625036900.9468
MEM 147.535156 1625036901.0471
MEM 147.535156 1625036901.1474
MEM 147.535156 1625036901.2476
MEM 147.535156 1625036901.3479
MEM 147.636719 1625036901.4482
MEM 147.636719 1625036901.5484
MEM 147.636719 1625036901.6487
MEM 147.636719 1625036901.7490
MEM 147.636719 1625036901.8493
MEM 147.636719 1625036901.9496
MEM 147.636719 1625036902.0499
MEM 147.636719 1625036902.1502
MEM 147.636719 1625036902.2505
MEM 147.886719 1625036902.3508
MEM 147.886719 1625036902.4510
MEM 147.886719 1625036902.5513
MEM 147.886719 1625036902.6516
MEM 147.886719 1625036902.7519
MEM 147.886719 1625036902.8522
MEM 147.886719 1625036902.9525
MEM 147.886719 1625036903.0527
MEM 147.886719 1625036903.1530
MEM 147.886719 1625036903.2532
MEM 148.136719 1625036903.3534
MEM 148.136719 1625036903.4537
MEM 148.136719 1625036903.5542
MEM 148.136719 1625036903.6546
MEM 148.136719 1625036903.7552
MEM 148.136719 1625036903.8561
MEM 148.390625 1625036903.9565
MEM 148.390625 1625036904.0569
MEM 148.648438 1625036904.1573
MEM 148.746094 1625036904.2577
MEM 148.746094 1625036904.3582
MEM 148.746094 1625036904.4589
MEM 149.000000 1625036904.5596
MEM 149.000000 1625036904.6606
MEM 148.660156 1625036904.7612
MEM 148.660156 1625036904.8619
MEM 148.660156 1625036904.9621
MEM 148.660156 1625036905.0624
MEM 148.660156 1625036905.1627
MEM 148.660156 1625036905.2630
MEM 148.660156 1625036905.3633
MEM 148.660156 1625036905.4636
MEM 148.660156 1625036905.5639
MEM 148.660156 1625036905.6642
MEM 148.660156 1625036905.7645
MEM 148.660156 1625036905.8647
MEM 148.660156 1625036905.9650
MEM 148.660156 1625036906.0655
MEM 148.660156 1625036906.1657
MEM 148.660156 1625036906.2661
MEM 148.660156 1625036906.3664
MEM 148.660156 1625036906.4666
MEM 148.660156 1625036906.5670
MEM 148.660156 1625036906.6672
MEM 148.660156 1625036906.7675
MEM 148.660156 1625036906.8678
MEM 148.660156 1625036906.9681
MEM 148.660156 1625036907.0684
MEM 148.660156 1625036907.1687
MEM 148.660156 1625036907.2689
MEM 148.660156 1625036907.3692
MEM 148.660156 1625036907.4695
MEM 148.660156 1625036907.5698
MEM 148.660156 1625036907.6700
MEM 148.660156 1625036907.7703
MEM 148.660156 1625036907.8706
MEM 148.660156 1625036907.9708
MEM 148.660156 1625036908.0711
MEM 148.660156 1625036908.1714
MEM 148.660156 1625036908.2716
MEM 148.660156 1625036908.3719
MEM 148.660156 1625036908.4721
MEM 148.660156 1625036908.5724
MEM 148.660156 1625036908.6727
MEM 148.660156 1625036908.7730
MEM 148.660156 1625036908.8736
MEM 148.660156 1625036908.9739
MEM 148.660156 1625036909.0747
MEM 148.660156 1625036909.1752
MEM 148.660156 1625036909.2755
MEM 148.660156 1625036909.3759
MEM 148.660156 1625036909.4762
MEM 148.660156 1625036909.5767
MEM 148.660156 1625036909.6770
MEM 148.660156 1625036909.7774
MEM 148.660156 1625036909.8779
MEM 148.660156 1625036909.9782
MEM 148.660156 1625036910.0785
MEM 148.660156 1625036910.1792
MEM 148.660156 1625036910.2797
MEM 148.660156 1625036910.3800
MEM 148.660156 1625036910.4803
MEM 148.660156 1625036910.5807
MEM 148.660156 1625036910.6810
MEM 148.660156 1625036910.7814
MEM 148.660156 1625036910.8817
MEM 148.660156 1625036910.9819
MEM 148.660156 1625036911.0822
MEM 148.660156 1625036911.1827
MEM 148.660156 1625036911.2830
MEM 148.660156 1625036911.3832
MEM 148.660156 1625036911.4835
MEM 148.660156 1625036911.5838
MEM 148.660156 1625036911.6841
MEM 148.660156 1625036911.7844
MEM 148.660156 1625036911.8846
MEM 148.660156 1625036911.9849
MEM 148.660156 1625036912.0852
MEM 148.660156 1625036912.1854
MEM 148.660156 1625036912.2857
MEM 148.660156 1625036912.3860
MEM 148.660156 1625036912.4862
MEM 148.660156 1625036912.5865
MEM 148.660156 1625036912.6868
MEM 148.660156 1625036912.7870
MEM 148.660156 1625036912.8873
MEM 148.660156 1625036912.9876
MEM 148.660156 1625036913.0879
MEM 148.660156 1625036913.1882
MEM 148.660156 1625036913.2885
MEM 148.660156 1625036913.3887
MEM 148.660156 1625036913.4890
MEM 148.660156 1625036913.5893
MEM 148.660156 1625036913.6895
MEM 148.660156 1625036913.7898
MEM 148.660156 1625036913.8900
MEM 148.660156 1625036913.9903
MEM 148.660156 1625036914.0906
MEM 148.660156 1625036914.1908
MEM 148.660156 1625036914.2911
MEM 148.660156 1625036914.3914
MEM 148.660156 1625036914.4917
MEM 148.660156 1625036914.5922
MEM 148.660156 1625036914.6930
MEM 148.660156 1625036914.7934
MEM 148.660156 1625036914.8938
MEM 148.660156 1625036914.9941
MEM 148.660156 1625036915.0945
MEM 148.660156 1625036915.1950
MEM 148.660156 1625036915.2953
MEM 148.660156 1625036915.3956
MEM 148.660156 1625036915.4960
MEM 148.660156 1625036915.5963
MEM 148.660156 1625036915.6966
MEM 148.660156 1625036915.7970
MEM 148.660156 1625036915.8973
MEM 148.660156 1625036915.9978
MEM 148.660156 1625036916.0981
MEM 148.660156 1625036916.1984
MEM 148.660156 1625036916.2988
MEM 148.660156 1625036916.3991
